id,companyId,categoria,chave,valor,descricao,valorPadraoClt,unidade,atualizadoPor,createdAt,updatedAt
122181,1080042,competencias,comp_max_faltas_bloqueio_vale,5,Máx. Faltas para Bloqueio do Vale — Número máximo de faltas antes de bloquear o vale,5,faltas,,2026-03-03 11:35:44,2026-03-03 11:35:44
122182,1080042,competencias,comp_tolerancia_atraso_min,10,Tolerância de Atraso — Minutos de tolerância antes de considerar atraso (CLT Art. 58),10,min,,2026-03-03 11:35:44,2026-03-03 11:35:44
122183,1080042,competencias,comp_tolerancia_saida_min,10,Tolerância de Saída Antecipada — Minutos de tolerância para saída antecipada,10,min,,2026-03-03 11:35:44,2026-03-03 11:35:44
122184,1080042,competencias,comp_intervalo_minimo_min,60,Intervalo Mínimo Intrajornada — Intervalo obrigatório para jornadas acima de 6h (CLT Art. 71),60,min,,2026-03-03 11:35:44,2026-03-03 11:35:44
122185,1080042,competencias,comp_horas_extras_auto,sim,"Calcular HE Automaticamente — Se sim, calcula horas extras automaticamente no processamento do ponto",sim,sim/nao,,2026-03-03 11:35:44,2026-03-03 11:35:44
122186,1080042,competencias,comp_incluir_he_no_vale,nao,"Incluir HE no Vale — Se sim, inclui valor de horas extras no cálculo do adiantamento",nao,sim/nao,,2026-03-03 11:35:44,2026-03-03 11:35:44
122187,1080042,competencias,comp_dia_pagamento_vale,20,Dia de Pagamento do Vale — Dia do mês para pagamento do adiantamento/vale,20,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122188,1080042,competencias,comp_dia_pagamento_salario,5,Dia de Pagamento do Salário — Dia do mês seguinte para pagamento do salário,5,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122189,450043,competencias,comp_dia_corte_ponto,25,Dia de Corte do Ponto — Dia do mês anterior que inicia a contagem (ex: 26 do mês anterior até 25 do mês atual),25,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122190,450043,competencias,comp_dia_limite_importacao,5,Dia Limite para Importação DIXI — Último dia útil para importar registros DIXI do mês,5,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122191,450043,competencias,comp_percentual_adiantamento,40,Percentual do Adiantamento (Vale) — Percentual do salário base para cálculo do vale,40,%,,2026-03-03 11:35:44,2026-03-03 11:35:44
122192,450043,competencias,comp_dia_corte_vale,10,Dia de Corte para Vale — Admissões após este dia não recebem vale no mês,10,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122193,450043,competencias,comp_max_faltas_bloqueio_vale,5,Máx. Faltas para Bloqueio do Vale — Número máximo de faltas antes de bloquear o vale,5,faltas,,2026-03-03 11:35:44,2026-03-03 11:35:44
122194,450043,competencias,comp_tolerancia_atraso_min,10,Tolerância de Atraso — Minutos de tolerância antes de considerar atraso (CLT Art. 58),10,min,,2026-03-03 11:35:44,2026-03-03 11:35:44
122195,450043,competencias,comp_tolerancia_saida_min,10,Tolerância de Saída Antecipada — Minutos de tolerância para saída antecipada,10,min,,2026-03-03 11:35:44,2026-03-03 11:35:44
122196,450043,competencias,comp_intervalo_minimo_min,60,Intervalo Mínimo Intrajornada — Intervalo obrigatório para jornadas acima de 6h (CLT Art. 71),60,min,,2026-03-03 11:35:44,2026-03-03 11:35:44
122197,450043,competencias,comp_horas_extras_auto,sim,"Calcular HE Automaticamente — Se sim, calcula horas extras automaticamente no processamento do ponto",sim,sim/nao,,2026-03-03 11:35:44,2026-03-03 11:35:44
122198,450043,competencias,comp_incluir_he_no_vale,nao,"Incluir HE no Vale — Se sim, inclui valor de horas extras no cálculo do adiantamento",nao,sim/nao,,2026-03-03 11:35:44,2026-03-03 11:35:44
122199,450043,competencias,comp_dia_pagamento_vale,20,Dia de Pagamento do Vale — Dia do mês para pagamento do adiantamento/vale,20,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122200,450043,competencias,comp_dia_pagamento_salario,5,Dia de Pagamento do Salário — Dia do mês seguinte para pagamento do salário,5,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122201,1080031,competencias,comp_dia_corte_ponto,25,Dia de Corte do Ponto — Dia do mês anterior que inicia a contagem (ex: 26 do mês anterior até 25 do mês atual),25,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122202,1080031,competencias,comp_dia_limite_importacao,5,Dia Limite para Importação DIXI — Último dia útil para importar registros DIXI do mês,5,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122203,1080031,competencias,comp_percentual_adiantamento,40,Percentual do Adiantamento (Vale) — Percentual do salário base para cálculo do vale,40,%,,2026-03-03 11:35:44,2026-03-03 11:35:44
122204,1080031,competencias,comp_dia_corte_vale,10,Dia de Corte para Vale — Admissões após este dia não recebem vale no mês,10,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122205,1080031,competencias,comp_max_faltas_bloqueio_vale,5,Máx. Faltas para Bloqueio do Vale — Número máximo de faltas antes de bloquear o vale,5,faltas,,2026-03-03 11:35:44,2026-03-03 11:35:44
122206,1080031,competencias,comp_tolerancia_atraso_min,10,Tolerância de Atraso — Minutos de tolerância antes de considerar atraso (CLT Art. 58),10,min,,2026-03-03 11:35:44,2026-03-03 11:35:44
122207,1080031,competencias,comp_tolerancia_saida_min,10,Tolerância de Saída Antecipada — Minutos de tolerância para saída antecipada,10,min,,2026-03-03 11:35:44,2026-03-03 11:35:44
122208,1080031,competencias,comp_intervalo_minimo_min,60,Intervalo Mínimo Intrajornada — Intervalo obrigatório para jornadas acima de 6h (CLT Art. 71),60,min,,2026-03-03 11:35:44,2026-03-03 11:35:44
122209,1080031,competencias,comp_horas_extras_auto,sim,"Calcular HE Automaticamente — Se sim, calcula horas extras automaticamente no processamento do ponto",sim,sim/nao,,2026-03-03 11:35:44,2026-03-03 11:35:44
122210,1080031,competencias,comp_incluir_he_no_vale,nao,"Incluir HE no Vale — Se sim, inclui valor de horas extras no cálculo do adiantamento",nao,sim/nao,,2026-03-03 11:35:44,2026-03-03 11:35:44
122211,1080031,competencias,comp_dia_pagamento_vale,20,Dia de Pagamento do Vale — Dia do mês para pagamento do adiantamento/vale,20,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122212,1080031,competencias,comp_dia_pagamento_salario,5,Dia de Pagamento do Salário — Dia do mês seguinte para pagamento do salário,5,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122213,1020005,competencias,comp_dia_corte_ponto,25,Dia de Corte do Ponto — Dia do mês anterior que inicia a contagem (ex: 26 do mês anterior até 25 do mês atual),25,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122214,1020005,competencias,comp_dia_limite_importacao,5,Dia Limite para Importação DIXI — Último dia útil para importar registros DIXI do mês,5,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122215,1020005,competencias,comp_percentual_adiantamento,40,Percentual do Adiantamento (Vale) — Percentual do salário base para cálculo do vale,40,%,,2026-03-03 11:35:44,2026-03-03 11:35:44
122216,1020005,competencias,comp_dia_corte_vale,10,Dia de Corte para Vale — Admissões após este dia não recebem vale no mês,10,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122217,1020005,competencias,comp_max_faltas_bloqueio_vale,5,Máx. Faltas para Bloqueio do Vale — Número máximo de faltas antes de bloquear o vale,5,faltas,,2026-03-03 11:35:44,2026-03-03 11:35:44
122218,1020005,competencias,comp_tolerancia_atraso_min,10,Tolerância de Atraso — Minutos de tolerância antes de considerar atraso (CLT Art. 58),10,min,,2026-03-03 11:35:44,2026-03-03 11:35:44
122219,1020005,competencias,comp_tolerancia_saida_min,10,Tolerância de Saída Antecipada — Minutos de tolerância para saída antecipada,10,min,,2026-03-03 11:35:44,2026-03-03 11:35:44
122220,1020005,competencias,comp_intervalo_minimo_min,60,Intervalo Mínimo Intrajornada — Intervalo obrigatório para jornadas acima de 6h (CLT Art. 71),60,min,,2026-03-03 11:35:44,2026-03-03 11:35:44
122221,1020005,competencias,comp_horas_extras_auto,sim,"Calcular HE Automaticamente — Se sim, calcula horas extras automaticamente no processamento do ponto",sim,sim/nao,,2026-03-03 11:35:44,2026-03-03 11:35:44
122222,1020005,competencias,comp_incluir_he_no_vale,nao,"Incluir HE no Vale — Se sim, inclui valor de horas extras no cálculo do adiantamento",nao,sim/nao,,2026-03-03 11:35:44,2026-03-03 11:35:44
122223,1020005,competencias,comp_dia_pagamento_vale,20,Dia de Pagamento do Vale — Dia do mês para pagamento do adiantamento/vale,20,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122224,1020005,competencias,comp_dia_pagamento_salario,5,Dia de Pagamento do Salário — Dia do mês seguinte para pagamento do salário,5,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122225,480003,competencias,comp_dia_corte_ponto,25,Dia de Corte do Ponto — Dia do mês anterior que inicia a contagem (ex: 26 do mês anterior até 25 do mês atual),25,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122226,480003,competencias,comp_dia_limite_importacao,5,Dia Limite para Importação DIXI — Último dia útil para importar registros DIXI do mês,5,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122227,480003,competencias,comp_percentual_adiantamento,40,Percentual do Adiantamento (Vale) — Percentual do salário base para cálculo do vale,40,%,,2026-03-03 11:35:44,2026-03-03 11:35:44
122228,480003,competencias,comp_dia_corte_vale,10,Dia de Corte para Vale — Admissões após este dia não recebem vale no mês,10,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122229,480003,competencias,comp_max_faltas_bloqueio_vale,5,Máx. Faltas para Bloqueio do Vale — Número máximo de faltas antes de bloquear o vale,5,faltas,,2026-03-03 11:35:44,2026-03-03 11:35:44
122230,480003,competencias,comp_tolerancia_atraso_min,10,Tolerância de Atraso — Minutos de tolerância antes de considerar atraso (CLT Art. 58),10,min,,2026-03-03 11:35:44,2026-03-03 11:35:44
122231,480003,competencias,comp_tolerancia_saida_min,10,Tolerância de Saída Antecipada — Minutos de tolerância para saída antecipada,10,min,,2026-03-03 11:35:44,2026-03-03 11:35:44
122232,480003,competencias,comp_intervalo_minimo_min,60,Intervalo Mínimo Intrajornada — Intervalo obrigatório para jornadas acima de 6h (CLT Art. 71),60,min,,2026-03-03 11:35:44,2026-03-03 11:35:44
122233,480003,competencias,comp_horas_extras_auto,sim,"Calcular HE Automaticamente — Se sim, calcula horas extras automaticamente no processamento do ponto",sim,sim/nao,,2026-03-03 11:35:44,2026-03-03 11:35:44
122234,480003,competencias,comp_incluir_he_no_vale,nao,"Incluir HE no Vale — Se sim, inclui valor de horas extras no cálculo do adiantamento",nao,sim/nao,,2026-03-03 11:35:44,2026-03-03 11:35:44
122235,480003,competencias,comp_dia_pagamento_vale,20,Dia de Pagamento do Vale — Dia do mês para pagamento do adiantamento/vale,20,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122236,480003,competencias,comp_dia_pagamento_salario,5,Dia de Pagamento do Salário — Dia do mês seguinte para pagamento do salário,5,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122237,1020002,competencias,comp_dia_corte_ponto,25,Dia de Corte do Ponto — Dia do mês anterior que inicia a contagem (ex: 26 do mês anterior até 25 do mês atual),25,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122238,1020002,competencias,comp_dia_limite_importacao,5,Dia Limite para Importação DIXI — Último dia útil para importar registros DIXI do mês,5,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122239,1020002,competencias,comp_percentual_adiantamento,40,Percentual do Adiantamento (Vale) — Percentual do salário base para cálculo do vale,40,%,,2026-03-03 11:35:44,2026-03-03 11:35:44
122240,1020002,competencias,comp_dia_corte_vale,10,Dia de Corte para Vale — Admissões após este dia não recebem vale no mês,10,dia,,2026-03-03 11:35:44,2026-03-03 11:35:44
122241,1020002,competencias,comp_max_faltas_bloqueio_vale,5,Máx. Faltas para Bloqueio do Vale — Número máximo de faltas antes de bloquear o vale,5,faltas,,2026-03-03 11:35:44,2026-03-03 11:35:44
122242,1020002,competencias,comp_tolerancia_atraso_min,10,Tolerância de Atraso — Minutos de tolerância antes de considerar atraso (CLT Art. 58),10,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122243,1020002,competencias,comp_tolerancia_saida_min,10,Tolerância de Saída Antecipada — Minutos de tolerância para saída antecipada,10,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122244,1020002,competencias,comp_intervalo_minimo_min,60,Intervalo Mínimo Intrajornada — Intervalo obrigatório para jornadas acima de 6h (CLT Art. 71),60,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122245,1020002,competencias,comp_horas_extras_auto,sim,"Calcular HE Automaticamente — Se sim, calcula horas extras automaticamente no processamento do ponto",sim,sim/nao,,2026-03-03 11:35:45,2026-03-03 11:35:45
122246,1020002,competencias,comp_incluir_he_no_vale,nao,"Incluir HE no Vale — Se sim, inclui valor de horas extras no cálculo do adiantamento",nao,sim/nao,,2026-03-03 11:35:45,2026-03-03 11:35:45
122247,1020002,competencias,comp_dia_pagamento_vale,20,Dia de Pagamento do Vale — Dia do mês para pagamento do adiantamento/vale,20,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122248,1020002,competencias,comp_dia_pagamento_salario,5,Dia de Pagamento do Salário — Dia do mês seguinte para pagamento do salário,5,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122249,960002,competencias,comp_dia_corte_ponto,25,Dia de Corte do Ponto — Dia do mês anterior que inicia a contagem (ex: 26 do mês anterior até 25 do mês atual),25,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122250,960002,competencias,comp_dia_limite_importacao,5,Dia Limite para Importação DIXI — Último dia útil para importar registros DIXI do mês,5,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122251,960002,competencias,comp_percentual_adiantamento,40,Percentual do Adiantamento (Vale) — Percentual do salário base para cálculo do vale,40,%,,2026-03-03 11:35:45,2026-03-03 11:35:45
122252,960002,competencias,comp_dia_corte_vale,10,Dia de Corte para Vale — Admissões após este dia não recebem vale no mês,10,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122253,960002,competencias,comp_max_faltas_bloqueio_vale,5,Máx. Faltas para Bloqueio do Vale — Número máximo de faltas antes de bloquear o vale,5,faltas,,2026-03-03 11:35:45,2026-03-03 11:35:45
122254,960002,competencias,comp_tolerancia_atraso_min,10,Tolerância de Atraso — Minutos de tolerância antes de considerar atraso (CLT Art. 58),10,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122255,960002,competencias,comp_tolerancia_saida_min,10,Tolerância de Saída Antecipada — Minutos de tolerância para saída antecipada,10,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122256,960002,competencias,comp_intervalo_minimo_min,60,Intervalo Mínimo Intrajornada — Intervalo obrigatório para jornadas acima de 6h (CLT Art. 71),60,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122257,960002,competencias,comp_horas_extras_auto,sim,"Calcular HE Automaticamente — Se sim, calcula horas extras automaticamente no processamento do ponto",sim,sim/nao,,2026-03-03 11:35:45,2026-03-03 11:35:45
122258,960002,competencias,comp_incluir_he_no_vale,nao,"Incluir HE no Vale — Se sim, inclui valor de horas extras no cálculo do adiantamento",nao,sim/nao,,2026-03-03 11:35:45,2026-03-03 11:35:45
122259,960002,competencias,comp_dia_pagamento_vale,20,Dia de Pagamento do Vale — Dia do mês para pagamento do adiantamento/vale,20,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122260,960002,competencias,comp_dia_pagamento_salario,5,Dia de Pagamento do Salário — Dia do mês seguinte para pagamento do salário,5,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122261,1080020,competencias,comp_dia_corte_ponto,25,Dia de Corte do Ponto — Dia do mês anterior que inicia a contagem (ex: 26 do mês anterior até 25 do mês atual),25,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122262,1080020,competencias,comp_dia_limite_importacao,5,Dia Limite para Importação DIXI — Último dia útil para importar registros DIXI do mês,5,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122263,1080020,competencias,comp_percentual_adiantamento,40,Percentual do Adiantamento (Vale) — Percentual do salário base para cálculo do vale,40,%,,2026-03-03 11:35:45,2026-03-03 11:35:45
122264,1080020,competencias,comp_dia_corte_vale,10,Dia de Corte para Vale — Admissões após este dia não recebem vale no mês,10,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122265,1080020,competencias,comp_max_faltas_bloqueio_vale,5,Máx. Faltas para Bloqueio do Vale — Número máximo de faltas antes de bloquear o vale,5,faltas,,2026-03-03 11:35:45,2026-03-03 11:35:45
122266,1080020,competencias,comp_tolerancia_atraso_min,10,Tolerância de Atraso — Minutos de tolerância antes de considerar atraso (CLT Art. 58),10,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122267,1080020,competencias,comp_tolerancia_saida_min,10,Tolerância de Saída Antecipada — Minutos de tolerância para saída antecipada,10,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122268,1080020,competencias,comp_intervalo_minimo_min,60,Intervalo Mínimo Intrajornada — Intervalo obrigatório para jornadas acima de 6h (CLT Art. 71),60,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122269,1080020,competencias,comp_horas_extras_auto,sim,"Calcular HE Automaticamente — Se sim, calcula horas extras automaticamente no processamento do ponto",sim,sim/nao,,2026-03-03 11:35:45,2026-03-03 11:35:45
122270,1080020,competencias,comp_incluir_he_no_vale,nao,"Incluir HE no Vale — Se sim, inclui valor de horas extras no cálculo do adiantamento",nao,sim/nao,,2026-03-03 11:35:45,2026-03-03 11:35:45
122271,1080020,competencias,comp_dia_pagamento_vale,20,Dia de Pagamento do Vale — Dia do mês para pagamento do adiantamento/vale,20,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122272,1080020,competencias,comp_dia_pagamento_salario,5,Dia de Pagamento do Salário — Dia do mês seguinte para pagamento do salário,5,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122273,1140002,competencias,comp_dia_corte_ponto,25,Dia de Corte do Ponto — Dia do mês anterior que inicia a contagem (ex: 26 do mês anterior até 25 do mês atual),25,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122274,1140002,competencias,comp_dia_limite_importacao,5,Dia Limite para Importação DIXI — Último dia útil para importar registros DIXI do mês,5,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122275,1140002,competencias,comp_percentual_adiantamento,40,Percentual do Adiantamento (Vale) — Percentual do salário base para cálculo do vale,40,%,,2026-03-03 11:35:45,2026-03-03 11:35:45
122276,1140002,competencias,comp_dia_corte_vale,10,Dia de Corte para Vale — Admissões após este dia não recebem vale no mês,10,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122277,1140002,competencias,comp_max_faltas_bloqueio_vale,5,Máx. Faltas para Bloqueio do Vale — Número máximo de faltas antes de bloquear o vale,5,faltas,,2026-03-03 11:35:45,2026-03-03 11:35:45
122278,1140002,competencias,comp_tolerancia_atraso_min,10,Tolerância de Atraso — Minutos de tolerância antes de considerar atraso (CLT Art. 58),10,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122279,1140002,competencias,comp_tolerancia_saida_min,10,Tolerância de Saída Antecipada — Minutos de tolerância para saída antecipada,10,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122280,1140002,competencias,comp_intervalo_minimo_min,60,Intervalo Mínimo Intrajornada — Intervalo obrigatório para jornadas acima de 6h (CLT Art. 71),60,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122281,1140002,competencias,comp_horas_extras_auto,sim,"Calcular HE Automaticamente — Se sim, calcula horas extras automaticamente no processamento do ponto",sim,sim/nao,,2026-03-03 11:35:45,2026-03-03 11:35:45
122282,1140002,competencias,comp_incluir_he_no_vale,nao,"Incluir HE no Vale — Se sim, inclui valor de horas extras no cálculo do adiantamento",nao,sim/nao,,2026-03-03 11:35:45,2026-03-03 11:35:45
122283,1140002,competencias,comp_dia_pagamento_vale,20,Dia de Pagamento do Vale — Dia do mês para pagamento do adiantamento/vale,20,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122284,1140002,competencias,comp_dia_pagamento_salario,5,Dia de Pagamento do Salário — Dia do mês seguinte para pagamento do salário,5,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122285,840002,competencias,comp_dia_corte_ponto,25,Dia de Corte do Ponto — Dia do mês anterior que inicia a contagem (ex: 26 do mês anterior até 25 do mês atual),25,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122286,840002,competencias,comp_dia_limite_importacao,5,Dia Limite para Importação DIXI — Último dia útil para importar registros DIXI do mês,5,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122287,840002,competencias,comp_percentual_adiantamento,40,Percentual do Adiantamento (Vale) — Percentual do salário base para cálculo do vale,40,%,,2026-03-03 11:35:45,2026-03-03 11:35:45
122288,840002,competencias,comp_dia_corte_vale,10,Dia de Corte para Vale — Admissões após este dia não recebem vale no mês,10,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122289,840002,competencias,comp_max_faltas_bloqueio_vale,5,Máx. Faltas para Bloqueio do Vale — Número máximo de faltas antes de bloquear o vale,5,faltas,,2026-03-03 11:35:45,2026-03-03 11:35:45
122290,840002,competencias,comp_tolerancia_atraso_min,10,Tolerância de Atraso — Minutos de tolerância antes de considerar atraso (CLT Art. 58),10,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122291,840002,competencias,comp_tolerancia_saida_min,10,Tolerância de Saída Antecipada — Minutos de tolerância para saída antecipada,10,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122292,840002,competencias,comp_intervalo_minimo_min,60,Intervalo Mínimo Intrajornada — Intervalo obrigatório para jornadas acima de 6h (CLT Art. 71),60,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122293,840002,competencias,comp_horas_extras_auto,sim,"Calcular HE Automaticamente — Se sim, calcula horas extras automaticamente no processamento do ponto",sim,sim/nao,,2026-03-03 11:35:45,2026-03-03 11:35:45
122294,840002,competencias,comp_incluir_he_no_vale,nao,"Incluir HE no Vale — Se sim, inclui valor de horas extras no cálculo do adiantamento",nao,sim/nao,,2026-03-03 11:35:45,2026-03-03 11:35:45
122295,840002,competencias,comp_dia_pagamento_vale,20,Dia de Pagamento do Vale — Dia do mês para pagamento do adiantamento/vale,20,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122296,840002,competencias,comp_dia_pagamento_salario,5,Dia de Pagamento do Salário — Dia do mês seguinte para pagamento do salário,5,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122297,1080025,competencias,comp_dia_corte_ponto,25,Dia de Corte do Ponto — Dia do mês anterior que inicia a contagem (ex: 26 do mês anterior até 25 do mês atual),25,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122298,1080025,competencias,comp_dia_limite_importacao,5,Dia Limite para Importação DIXI — Último dia útil para importar registros DIXI do mês,5,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122299,1080025,competencias,comp_percentual_adiantamento,40,Percentual do Adiantamento (Vale) — Percentual do salário base para cálculo do vale,40,%,,2026-03-03 11:35:45,2026-03-03 11:35:45
122300,1080025,competencias,comp_dia_corte_vale,10,Dia de Corte para Vale — Admissões após este dia não recebem vale no mês,10,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122301,1080025,competencias,comp_max_faltas_bloqueio_vale,5,Máx. Faltas para Bloqueio do Vale — Número máximo de faltas antes de bloquear o vale,5,faltas,,2026-03-03 11:35:45,2026-03-03 11:35:45
122302,1080025,competencias,comp_tolerancia_atraso_min,10,Tolerância de Atraso — Minutos de tolerância antes de considerar atraso (CLT Art. 58),10,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122303,1080025,competencias,comp_tolerancia_saida_min,10,Tolerância de Saída Antecipada — Minutos de tolerância para saída antecipada,10,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122304,1080025,competencias,comp_intervalo_minimo_min,60,Intervalo Mínimo Intrajornada — Intervalo obrigatório para jornadas acima de 6h (CLT Art. 71),60,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122305,1080025,competencias,comp_horas_extras_auto,sim,"Calcular HE Automaticamente — Se sim, calcula horas extras automaticamente no processamento do ponto",sim,sim/nao,,2026-03-03 11:35:45,2026-03-03 11:35:45
122306,1080025,competencias,comp_incluir_he_no_vale,nao,"Incluir HE no Vale — Se sim, inclui valor de horas extras no cálculo do adiantamento",nao,sim/nao,,2026-03-03 11:35:45,2026-03-03 11:35:45
122307,1080025,competencias,comp_dia_pagamento_vale,20,Dia de Pagamento do Vale — Dia do mês para pagamento do adiantamento/vale,20,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122308,1080025,competencias,comp_dia_pagamento_salario,5,Dia de Pagamento do Salário — Dia do mês seguinte para pagamento do salário,5,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122309,1050002,competencias,comp_dia_corte_ponto,25,Dia de Corte do Ponto — Dia do mês anterior que inicia a contagem (ex: 26 do mês anterior até 25 do mês atual),25,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122310,1050002,competencias,comp_dia_limite_importacao,5,Dia Limite para Importação DIXI — Último dia útil para importar registros DIXI do mês,5,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122311,1050002,competencias,comp_percentual_adiantamento,40,Percentual do Adiantamento (Vale) — Percentual do salário base para cálculo do vale,40,%,,2026-03-03 11:35:45,2026-03-03 11:35:45
122312,1050002,competencias,comp_dia_corte_vale,10,Dia de Corte para Vale — Admissões após este dia não recebem vale no mês,10,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122313,1050002,competencias,comp_max_faltas_bloqueio_vale,5,Máx. Faltas para Bloqueio do Vale — Número máximo de faltas antes de bloquear o vale,5,faltas,,2026-03-03 11:35:45,2026-03-03 11:35:45
122314,1050002,competencias,comp_tolerancia_atraso_min,10,Tolerância de Atraso — Minutos de tolerância antes de considerar atraso (CLT Art. 58),10,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122315,1050002,competencias,comp_tolerancia_saida_min,10,Tolerância de Saída Antecipada — Minutos de tolerância para saída antecipada,10,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122316,1050002,competencias,comp_intervalo_minimo_min,60,Intervalo Mínimo Intrajornada — Intervalo obrigatório para jornadas acima de 6h (CLT Art. 71),60,min,,2026-03-03 11:35:45,2026-03-03 11:35:45
122317,1050002,competencias,comp_horas_extras_auto,sim,"Calcular HE Automaticamente — Se sim, calcula horas extras automaticamente no processamento do ponto",sim,sim/nao,,2026-03-03 11:35:45,2026-03-03 11:35:45
122318,1050002,competencias,comp_incluir_he_no_vale,nao,"Incluir HE no Vale — Se sim, inclui valor de horas extras no cálculo do adiantamento",nao,sim/nao,,2026-03-03 11:35:45,2026-03-03 11:35:45
122319,1050002,competencias,comp_dia_pagamento_vale,20,Dia de Pagamento do Vale — Dia do mês para pagamento do adiantamento/vale,20,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122320,1050002,competencias,comp_dia_pagamento_salario,5,Dia de Pagamento do Salário — Dia do mês seguinte para pagamento do salário,5,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122321,1080035,competencias,comp_dia_corte_ponto,25,Dia de Corte do Ponto — Dia do mês anterior que inicia a contagem (ex: 26 do mês anterior até 25 do mês atual),25,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122322,1080035,competencias,comp_dia_limite_importacao,5,Dia Limite para Importação DIXI — Último dia útil para importar registros DIXI do mês,5,dia,,2026-03-03 11:35:45,2026-03-03 11:35:45
122323,1080035,competencias,comp_percentual_adiantamento,40,Percentual do Adiantamento (Vale) — Percentual do salário base para cálculo do vale,40,%,,2026-03-03 11:35:45,2026-03-03 11:35:45
